user_id,cluster,segment
100914,1,Moderate Engagement Users
100915,3,High Engagement Users
100916,2,Occasional Users
100917,0,Low Engagement / At-Risk Users
100918,1,Moderate Engagement Users
100919,0,Low Engagement / At-Risk Users
100920,3,High Engagement Users
100921,1,Moderate Engagement Users
100922,1,Moderate Engagement Users
100923,1,Moderate Engagement Users
100924,1,Moderate Engagement Users
100925,2,Occasional Users
100926,3,High Engagement Users
100927,3,High Engagement Users
100928,0,Low Engagement / At-Risk Users
100929,0,Low Engagement / At-Risk Users
100930,3,High Engagement Users
100931,1,Moderate Engagement Users
100932,0,Low Engagement / At-Risk Users
100933,1,Moderate Engagement Users
100934,1,Moderate Engagement Users
100935,1,Moderate Engagement Users
100936,1,Moderate Engagement Users
100937,0,Low Engagement / At-Risk Users
100938,1,Moderate Engagement Users
100939,2,Occasional Users
100940,2,Occasional Users
100941,3,High Engagement Users
100942,2,Occasional Users
100943,0,Low Engagement / At-Risk Users
100944,1,Moderate Engagement Users
100945,3,High Engagement Users
100946,2,Occasional Users
100947,1,Moderate Engagement Users
100948,1,Moderate Engagement Users
100949,1,Moderate Engagement Users
100950,1,Moderate Engagement Users
100951,3,High Engagement Users
100952,3,High Engagement Users
100953,3,High Engagement Users
100954,0,Low Engagement / At-Risk Users
100955,3,High Engagement Users
100956,2,Occasional Users
100957,3,High Engagement Users
100958,3,High Engagement Users
100959,1,Moderate Engagement Users
100960,1,Moderate Engagement Users
100961,1,Moderate Engagement Users
100962,3,High Engagement Users
100963,1,Moderate Engagement Users
100964,1,Moderate Engagement Users
100965,3,High Engagement Users
100966,1,Moderate Engagement Users
100967,1,Moderate Engagement Users
100968,1,Moderate Engagement Users
100969,0,Low Engagement / At-Risk Users
100970,2,Occasional Users
100971,3,High Engagement Users
100972,1,Moderate Engagement Users
100973,2,Occasional Users
100974,0,Low Engagement / At-Risk Users
100975,2,Occasional Users
100976,3,High Engagement Users
100977,1,Moderate Engagement Users
100978,1,Moderate Engagement Users
100979,1,Moderate Engagement Users
100980,1,Moderate Engagement Users
100981,1,Moderate Engagement Users
100982,2,Occasional Users
100983,0,Low Engagement / At-Risk Users
100984,1,Moderate Engagement Users
100985,1,Moderate Engagement Users
100986,3,High Engagement Users
100987,3,High Engagement Users
100988,1,Moderate Engagement Users
100989,1,Moderate Engagement Users
100990,0,Low Engagement / At-Risk Users
100991,1,Moderate Engagement Users
100992,3,High Engagement Users
100993,3,High Engagement Users
100994,2,Occasional Users
100995,3,High Engagement Users
100996,3,High Engagement Users
100997,2,Occasional Users
100998,1,Moderate Engagement Users
100999,0,Low Engagement / At-Risk Users
101000,2,Occasional Users
101001,3,High Engagement Users
101002,3,High Engagement Users
101003,1,Moderate Engagement Users
101004,0,Low Engagement / At-Risk Users
101005,1,Moderate Engagement Users
101006,1,Moderate Engagement Users
101007,1,Moderate Engagement Users
101008,1,Moderate Engagement Users
101009,0,Low Engagement / At-Risk Users
101010,0,Low Engagement / At-Risk Users
101011,0,Low Engagement / At-Risk Users
101012,1,Moderate Engagement Users
101013,3,High Engagement Users
101014,0,Low Engagement / At-Risk Users
101015,3,High Engagement Users
101016,1,Moderate Engagement Users
101017,1,Moderate Engagement Users
101018,3,High Engagement Users
101019,1,Moderate Engagement Users
101020,1,Moderate Engagement Users
101021,3,High Engagement Users
101022,2,Occasional Users
101023,3,High Engagement Users
101024,3,High Engagement Users
101025,0,Low Engagement / At-Risk Users
101026,2,Occasional Users
101027,2,Occasional Users
101028,2,Occasional Users
101029,1,Moderate Engagement Users
101030,3,High Engagement Users
101031,0,Low Engagement / At-Risk Users
101032,3,High Engagement Users
101033,0,Low Engagement / At-Risk Users
101034,1,Moderate Engagement Users
101035,3,High Engagement Users
101036,1,Moderate Engagement Users
101037,0,Low Engagement / At-Risk Users
101038,1,Moderate Engagement Users
101039,1,Moderate Engagement Users
101040,1,Moderate Engagement Users
101041,1,Moderate Engagement Users
101042,1,Moderate Engagement Users
101043,0,Low Engagement / At-Risk Users
101044,1,Moderate Engagement Users
101045,1,Moderate Engagement Users
101046,1,Moderate Engagement Users
101047,0,Low Engagement / At-Risk Users
101048,0,Low Engagement / At-Risk Users
101049,2,Occasional Users
101050,1,Moderate Engagement Users
101051,1,Moderate Engagement Users
101052,2,Occasional Users
101053,3,High Engagement Users
101054,0,Low Engagement / At-Risk Users
101055,0,Low Engagement / At-Risk Users
101056,2,Occasional Users
101057,2,Occasional Users
101058,1,Moderate Engagement Users
101059,2,Occasional Users
101060,0,Low Engagement / At-Risk Users
101061,0,Low Engagement / At-Risk Users
101062,3,High Engagement Users
101063,0,Low Engagement / At-Risk Users
101064,0,Low Engagement / At-Risk Users
101065,0,Low Engagement / At-Risk Users
101066,0,Low Engagement / At-Risk Users
101067,2,Occasional Users
101068,3,High Engagement Users
101069,3,High Engagement Users
101070,0,Low Engagement / At-Risk Users
101071,1,Moderate Engagement Users
101072,1,Moderate Engagement Users
101073,3,High Engagement Users
101074,1,Moderate Engagement Users
101075,3,High Engagement Users
101076,1,Moderate Engagement Users
101077,3,High Engagement Users
101078,2,Occasional Users
101079,0,Low Engagement / At-Risk Users
101080,3,High Engagement Users
101081,3,High Engagement Users
101082,3,High Engagement Users
101083,3,High Engagement Users
101084,3,High Engagement Users
101085,2,Occasional Users
101086,2,Occasional Users
101087,1,Moderate Engagement Users
101088,2,Occasional Users
101089,3,High Engagement Users
101090,1,Moderate Engagement Users
101091,2,Occasional Users
101092,3,High Engagement Users
101093,3,High Engagement Users
101094,3,High Engagement Users
101095,1,Moderate Engagement Users
101096,0,Low Engagement / At-Risk Users
101097,2,Occasional Users
101098,2,Occasional Users
101099,1,Moderate Engagement Users
101100,2,Occasional Users
101101,3,High Engagement Users
101102,3,High Engagement Users
101103,3,High Engagement Users
101104,0,Low Engagement / At-Risk Users
101105,3,High Engagement Users
101106,0,Low Engagement / At-Risk Users
101107,2,Occasional Users
101108,3,High Engagement Users
101109,1,Moderate Engagement Users
101110,1,Moderate Engagement Users
101111,3,High Engagement Users
101112,1,Moderate Engagement Users
101113,2,Occasional Users
101114,0,Low Engagement / At-Risk Users
101115,3,High Engagement Users
101116,2,Occasional Users
101117,0,Low Engagement / At-Risk Users
101118,0,Low Engagement / At-Risk Users
101119,1,Moderate Engagement Users
101120,1,Moderate Engagement Users
101121,1,Moderate Engagement Users
101122,0,Low Engagement / At-Risk Users
101123,0,Low Engagement / At-Risk Users
101124,3,High Engagement Users
101125,3,High Engagement Users
101126,3,High Engagement Users
101127,3,High Engagement Users
101128,0,Low Engagement / At-Risk Users
101129,1,Moderate Engagement Users
101130,1,Moderate Engagement Users
101131,3,High Engagement Users
101132,2,Occasional Users
101133,2,Occasional Users
101134,3,High Engagement Users
101135,0,Low Engagement / At-Risk Users
101136,1,Moderate Engagement Users
101137,1,Moderate Engagement Users
101138,0,Low Engagement / At-Risk Users
101139,0,Low Engagement / At-Risk Users
101140,2,Occasional Users
101141,2,Occasional Users
101142,3,High Engagement Users
101143,1,Moderate Engagement Users
101144,3,High Engagement Users
101145,0,Low Engagement / At-Risk Users
101146,0,Low Engagement / At-Risk Users
101147,1,Moderate Engagement Users
101148,3,High Engagement Users
101149,0,Low Engagement / At-Risk Users
101150,0,Low Engagement / At-Risk Users
101151,2,Occasional Users
101152,0,Low Engagement / At-Risk Users
101153,3,High Engagement Users
101154,0,Low Engagement / At-Risk Users
101155,2,Occasional Users
101156,3,High Engagement Users
101157,0,Low Engagement / At-Risk Users
101158,0,Low Engagement / At-Risk Users
101159,0,Low Engagement / At-Risk Users
101160,2,Occasional Users
101161,0,Low Engagement / At-Risk Users
101162,0,Low Engagement / At-Risk Users
101163,1,Moderate Engagement Users
101164,1,Moderate Engagement Users
101165,0,Low Engagement / At-Risk Users
101166,3,High Engagement Users
101167,1,Moderate Engagement Users
101168,3,High Engagement Users
101169,1,Moderate Engagement Users
101170,1,Moderate Engagement Users
101171,3,High Engagement Users
101172,1,Moderate Engagement Users
101173,3,High Engagement Users
101174,1,Moderate Engagement Users
101175,3,High Engagement Users
101176,2,Occasional Users
101177,1,Moderate Engagement Users
101178,0,Low Engagement / At-Risk Users
101179,3,High Engagement Users
101180,2,Occasional Users
101181,3,High Engagement Users
101182,1,Moderate Engagement Users
101183,2,Occasional Users
101184,3,High Engagement Users
101185,2,Occasional Users
101186,3,High Engagement Users
101187,2,Occasional Users
101188,1,Moderate Engagement Users
101189,0,Low Engagement / At-Risk Users
101190,3,High Engagement Users
101191,0,Low Engagement / At-Risk Users
101192,3,High Engagement Users
101193,1,Moderate Engagement Users
101194,1,Moderate Engagement Users
101195,3,High Engagement Users
101196,0,Low Engagement / At-Risk Users
101197,1,Moderate Engagement Users
101198,0,Low Engagement / At-Risk Users
101199,2,Occasional Users
101200,2,Occasional Users
101201,1,Moderate Engagement Users
101202,1,Moderate Engagement Users
101203,2,Occasional Users
101204,1,Moderate Engagement Users
101205,0,Low Engagement / At-Risk Users
101206,2,Occasional Users
101207,2,Occasional Users
101208,3,High Engagement Users
101209,2,Occasional Users
101210,3,High Engagement Users
101211,3,High Engagement Users
101212,3,High Engagement Users
101213,2,Occasional Users
101214,1,Moderate Engagement Users
101215,0,Low Engagement / At-Risk Users
101216,0,Low Engagement / At-Risk Users
101217,0,Low Engagement / At-Risk Users
101218,2,Occasional Users
101219,1,Moderate Engagement Users
101220,1,Moderate Engagement Users
101221,3,High Engagement Users
101222,0,Low Engagement / At-Risk Users
101223,3,High Engagement Users
101224,1,Moderate Engagement Users
101225,2,Occasional Users
101226,1,Moderate Engagement Users
101227,1,Moderate Engagement Users
101228,0,Low Engagement / At-Risk Users
101229,0,Low Engagement / At-Risk Users
101230,0,Low Engagement / At-Risk Users
101231,0,Low Engagement / At-Risk Users
101232,3,High Engagement Users
101233,0,Low Engagement / At-Risk Users
101234,0,Low Engagement / At-Risk Users
101235,2,Occasional Users
101236,0,Low Engagement / At-Risk Users
101237,0,Low Engagement / At-Risk Users
101238,0,Low Engagement / At-Risk Users
101239,2,Occasional Users
101240,1,Moderate Engagement Users
101241,3,High Engagement Users
101242,3,High Engagement Users
101243,1,Moderate Engagement Users
101244,1,Moderate Engagement Users
101245,1,Moderate Engagement Users
101246,3,High Engagement Users
101247,2,Occasional Users
101248,3,High Engagement Users
101249,1,Moderate Engagement Users
101250,3,High Engagement Users
101251,0,Low Engagement / At-Risk Users
101252,1,Moderate Engagement Users
101253,2,Occasional Users
101254,0,Low Engagement / At-Risk Users
101255,1,Moderate Engagement Users
101256,3,High Engagement Users
101257,2,Occasional Users
101258,1,Moderate Engagement Users
101259,2,Occasional Users
101260,3,High Engagement Users
101261,0,Low Engagement / At-Risk Users
101262,3,High Engagement Users
101263,0,Low Engagement / At-Risk Users
101264,2,Occasional Users
101265,1,Moderate Engagement Users
101266,2,Occasional Users
101267,0,Low Engagement / At-Risk Users
101268,0,Low Engagement / At-Risk Users
101269,1,Moderate Engagement Users
101270,2,Occasional Users
101271,3,High Engagement Users
101272,0,Low Engagement / At-Risk Users
101273,1,Moderate Engagement Users
101274,3,High Engagement Users
101275,1,Moderate Engagement Users
101276,3,High Engagement Users
101277,1,Moderate Engagement Users
101278,2,Occasional Users
101279,1,Moderate Engagement Users
101280,2,Occasional Users
101281,3,High Engagement Users
101282,2,Occasional Users
101283,2,Occasional Users
101284,3,High Engagement Users
101285,1,Moderate Engagement Users
101286,3,High Engagement Users
101287,3,High Engagement Users
101288,2,Occasional Users
101289,2,Occasional Users
101290,1,Moderate Engagement Users
101291,1,Moderate Engagement Users
101292,3,High Engagement Users
101293,0,Low Engagement / At-Risk Users
101294,1,Moderate Engagement Users
101295,2,Occasional Users
101296,1,Moderate Engagement Users
101297,1,Moderate Engagement Users
101298,0,Low Engagement / At-Risk Users
101299,1,Moderate Engagement Users
101300,0,Low Engagement / At-Risk Users
101301,1,Moderate Engagement Users
101302,0,Low Engagement / At-Risk Users
101303,0,Low Engagement / At-Risk Users
101304,0,Low Engagement / At-Risk Users
101305,3,High Engagement Users
101306,3,High Engagement Users
101307,3,High Engagement Users
101308,0,Low Engagement / At-Risk Users
101309,3,High Engagement Users
101310,0,Low Engagement / At-Risk Users
101311,2,Occasional Users
101312,3,High Engagement Users
101313,3,High Engagement Users
101314,2,Occasional Users
101315,3,High Engagement Users
101316,0,Low Engagement / At-Risk Users
101317,1,Moderate Engagement Users
101318,1,Moderate Engagement Users
101319,3,High Engagement Users
101320,1,Moderate Engagement Users
101321,1,Moderate Engagement Users
101322,0,Low Engagement / At-Risk Users
101323,0,Low Engagement / At-Risk Users
101324,3,High Engagement Users
101325,1,Moderate Engagement Users
101326,0,Low Engagement / At-Risk Users
101327,3,High Engagement Users
101328,3,High Engagement Users
101329,3,High Engagement Users
101330,3,High Engagement Users
101331,3,High Engagement Users
101332,1,Moderate Engagement Users
101333,2,Occasional Users
101334,3,High Engagement Users
101335,0,Low Engagement / At-Risk Users
101336,0,Low Engagement / At-Risk Users
101337,1,Moderate Engagement Users
101338,0,Low Engagement / At-Risk Users
101339,1,Moderate Engagement Users
101340,0,Low Engagement / At-Risk Users
101341,1,Moderate Engagement Users
101342,3,High Engagement Users
101343,1,Moderate Engagement Users
101344,3,High Engagement Users
101345,3,High Engagement Users
101346,1,Moderate Engagement Users
