user_id,age,gender,country,device_type,subscription_type,days_active,total_sessions,avg_session_duration_min,screen_views,clicks,likes,shares,comments,searches,notifications_received,notification_open_rate,purchases,total_spend,retained_30d,churn_risk_score
U00235,42.0,Male,USA,iOS,Basic,93,27,2.77,324,95,6,0,1,13,16,0.142,0,0.0,1,0.159
U00236,40.0,Other,USA,Android,Free,35,31,9.15,252,26,9,1,2,9,39,0.132,2,164.18,0,0.6
U00237,48.0,Female,Singapore,iOS,Free,103,16,13.36,145,41,2,0,0,10,23,0.4,3,101.57,1,0.184
U00238,47.0,Female,USA,Android,Free,113,25,15.27,211,47,8,1,0,8,175,0.6,3,227.75,0,0.616
U00239,59.0,Female,Canada,Android,Basic,107,20,11.28,143,35,2,0,0,10,143,0.562,4,253.68,0,0.389
U00240,52.0,Female,UK,Android,Free,37,22,14.71,145,18,3,0,0,16,26,0.274,4,35.98,1,0.456
U00241,24.0,Female,Australia,iOS,Basic,67,27,11.3,196,57,14,1,2,21,169,0.495,1,45.73,1,0.233
U00242,33.0,Male,India,iOS,Basic,136,18,10.87,89,8,1,0,0,9,76,0.39,2,13.53,1,0.271
U00243,43.0,Male,Australia,Android,Premium,58,23,7.92,214,32,13,1,4,13,130,0.222,2,63.05,1,0.339
U00244,19.0,Male,Canada,Android,Free,54,29,11.56,214,55,9,0,2,16,60,0.287,1,28.31,1,0.201
U00245,18.0,Male,India,Android,Basic,80,20,,146,12,5,1,0,15,160,0.315,3,122.07,0,0.362
U00246,29.0,Male,Australia,iOS,Basic,90,22,9.49,35,6,2,0,0,12,22,0.283,1,79.25,0,0.592
U00247,22.0,Female,USA,iOS,Free,96,31,9.44,107,11,0,0,0,12,178,0.379,1,22.74,1,0.166
U00248,54.0,Male,India,Android,Free,115,20,6.37,68,5,1,0,0,9,111,0.157,3,60.83,0,0.371
U00249,49.0,Male,USA,Android,Free,191,31,25.42,209,32,9,1,1,10,158,0.103,1,33.37,1,0.062
U00250,26.0,Female,India,Android,Premium,72,16,8.29,149,37,13,0,2,13,151,0.173,1,89.64,0,0.719
U00251,58.0,Female,India,iOS,Premium,178,28,19.6,228,65,17,1,4,9,147,0.235,1,31.97,0,0.217
U00252,52.0,Female,Singapore,Android,Basic,27,23,13.22,81,15,1,0,0,12,64,0.177,2,40.91,1,0.22
U00253,36.0,Female,India,iOS,Free,85,20,6.64,110,10,0,0,0,14,103,0.149,0,0.0,0,0.623
U00254,33.0,Other,USA,Android,Premium,127,24,19.07,164,40,12,1,2,13,5,0.06,2,56.69,0,0.546
U00255,20.0,Female,Canada,iOS,Premium,159,26,12.62,208,30,12,2,3,12,167,0.162,6,100.41,1,0.054
U00256,37.0,Female,Singapore,Android,Basic,141,25,17.57,244,34,8,0,0,12,172,0.365,6,72.55,1,0.038
U00257,41.0,Female,USA,iOS,Premium,139,29,14.7,350,40,16,0,2,12,47,0.582,4,118.51,1,0.052
U00258,50.0,Female,India,iOS,Premium,162,22,5.12,92,16,6,1,0,12,90,0.239,1,49.75,0,0.335
U00259,41.0,Female,USA,Android,Basic,124,27,13.62,215,26,7,1,1,7,179,0.655,5,83.24,0,0.425
U00260,28.0,Female,India,Android,Premium,209,28,16.54,136,19,7,0,2,15,63,0.267,3,131.42,0,0.282
U00261,25.0,Male,Singapore,Android,Free,79,24,15.51,171,18,2,0,0,14,175,0.44,3,16.66,0,0.577
U00262,53.0,Female,USA,iOS,Premium,34,32,3.87,171,20,5,0,1,16,108,0.311,6,76.95,0,0.377
U00263,55.0,Female,Canada,Android,Free,264,25,8.18,143,23,3,0,0,10,135,0.188,0,0.0,0,0.222
U00264,57.0,Female,USA,Android,Premium,52,20,15.28,184,27,7,1,1,13,179,0.4,1,106.54,1,0.132
U00265,37.0,Male,India,iOS,Free,106,26,13.57,280,81,7,1,0,8,26,0.218,1,45.92,0,0.48
U00266,52.0,Male,India,iOS,Premium,197,35,18.46,214,26,4,0,0,9,81,0.161,3,36.85,0,0.055
U00267,42.0,Male,Australia,iOS,Free,49,12,11.17,48,14,5,0,1,11,42,0.375,3,138.13,0,0.778
U00268,52.0,Female,UK,iOS,Free,180,32,2.96,282,66,27,2,8,12,61,0.445,0,0.0,0,0.38
U00269,42.0,Female,India,Android,Free,51,22,6.49,154,42,3,0,0,9,137,0.497,0,0.0,0,0.511
U00270,46.0,Male,Canada,iOS,Basic,71,29,7.25,202,33,5,1,0,15,81,0.273,2,74.05,0,0.545
U00271,35.0,Female,India,iOS,Free,42,20,9.47,158,43,10,0,2,14,16,0.268,1,9.02,1,0.353
U00272,35.0,Male,India,iOS,Premium,38,24,15.32,168,45,11,2,2,13,31,0.34,4,122.48,0,0.579
U00273,19.0,Male,Germany,Android,Basic,47,20,7.56,99,15,0,0,0,9,36,0.366,0,0.0,1,0.418
U00274,52.0,Female,USA,iOS,Basic,194,27,11.38,205,29,4,0,0,13,101,0.814,2,44.65,0,0.429
U00275,33.0,Female,UK,iOS,Free,206,29,13.64,257,28,3,0,0,5,127,0.307,3,37.83,0,0.2
U00276,58.0,Female,Australia,Android,Free,146,29,8.86,231,36,10,0,3,9,82,0.522,5,41.03,1,0.162
U00277,53.0,Male,USA,Android,Free,154,34,2.2,1,0,0,0,0,9,75,0.432,2,72.44,0,0.183
U00278,50.0,Female,India,iOS,Free,59,23,20.72,158,42,13,2,2,13,135,0.379,3,68.33,1,0.357
U00279,21.0,Female,Canada,Android,Free,78,22,13.85,137,24,9,1,1,12,90,0.277,2,58.49,0,0.563
U00280,50.0,Male,Germany,Android,Free,147,23,19.53,80,14,1,0,0,11,100,0.155,0,0.0,0,0.355
U00281,31.0,Other,UK,Android,Premium,57,24,7.84,166,48,19,1,1,12,78,0.496,1,20.11,1,0.308
U00282,38.0,Female,Australia,Android,Free,144,29,6.68,181,31,10,0,0,14,174,0.399,7,204.97,0,0.24
U00283,37.0,Male,India,iOS,Free,45,22,9.99,129,21,7,1,2,9,65,0.219,2,70.3,0,0.522
U00284,25.0,Female,USA,iOS,Free,127,31,15.66,141,11,1,0,0,17,63,0.087,2,60.71,1,0.246
U00285,24.0,Male,USA,iOS,Free,200,22,13.19,153,44,6,0,1,8,87,0.21,1,33.5,0,0.235
U00286,20.0,Female,India,Android,Free,115,24,9.41,244,45,7,0,1,12,142,0.23,2,74.23,1,0.215
U00287,34.0,Female,India,Android,Basic,102,21,1.0,243,24,10,1,0,5,21,0.217,2,52.31,1,0.373
U00288,50.0,Male,USA,Android,Basic,191,24,16.79,131,38,7,0,1,6,9,0.306,0,0.0,1,0.194
U00289,29.0,Female,Canada,iOS,Basic,149,22,2.67,146,40,6,0,1,10,144,0.243,5,131.73,0,0.472
U00290,39.0,Female,USA,Android,Free,113,22,7.12,189,24,1,0,0,18,148,0.104,5,85.64,0,0.531
U00291,39.0,Other,Canada,Android,Free,92,29,16.41,305,48,19,4,6,13,165,0.454,1,38.38,0,0.424
U00292,47.0,Male,Canada,Android,Free,52,21,18.58,209,22,4,0,1,5,62,0.359,2,32.62,1,0.379
U00293,55.0,Female,Singapore,Android,Basic,102,19,12.81,107,13,2,0,0,10,40,0.333,5,383.27,1,0.297
U00294,55.0,Female,India,Android,Free,168,27,6.36,151,40,13,1,3,16,69,0.31,2,110.22,0,0.352
U00295,25.0,Male,Singapore,Android,Free,56,23,2.56,235,65,16,2,1,13,17,0.205,0,0.0,0,0.472
U00296,44.0,Male,India,iOS,Free,127,36,20.91,266,61,13,1,3,10,156,0.182,5,84.2,0,0.309
U00297,44.0,Female,Australia,iOS,Basic,256,28,9.92,155,20,7,1,1,6,140,0.155,5,68.77,0,0.237
U00298,51.0,Female,USA,Android,Premium,87,26,2.93,300,65,9,0,0,11,76,0.15,3,191.51,0,0.347
U00299,38.0,Male,USA,iOS,Premium,54,26,6.48,117,17,6,0,0,13,57,0.132,3,255.83,0,0.608
U00300,47.0,Female,India,Android,Premium,75,22,8.77,112,9,0,0,0,24,162,0.26,1,22.83,0,0.468
U00301,50.0,Male,Australia,iOS,Free,250,26,11.53,189,25,7,0,1,14,62,0.241,4,44.34,0,0.324
U00302,45.0,Male,USA,Android,Basic,142,19,12.31,164,42,9,2,2,19,176,0.278,4,157.45,0,0.54
U00303,50.0,Female,Canada,Android,Basic,34,29,16.03,187,24,4,0,0,12,160,0.244,3,49.48,1,0.271
U00304,22.0,Female,Singapore,Android,Premium,225,26,10.89,84,8,0,0,0,12,168,0.144,2,38.14,0,0.331
U00305,36.0,Male,USA,Android,Free,154,33,9.79,138,29,2,0,0,12,55,0.353,2,5.11,0,0.332
U00306,21.0,Female,USA,Android,Free,235,27,5.3,68,16,6,1,1,15,102,0.511,2,105.16,1,0.032
U00307,52.0,Female,India,Android,Premium,72,25,11.66,238,44,9,1,2,3,22,0.34,2,7.29,0,0.492
U00308,34.0,Female,UK,iOS,Premium,84,24,5.2,131,12,4,0,1,14,73,0.206,2,98.05,1,0.297
U00309,45.0,Female,USA,iOS,Free,62,26,17.62,187,47,2,0,0,8,76,0.174,2,70.78,1,0.329
U00310,47.0,Male,UK,iOS,Free,204,19,18.81,145,22,1,0,0,17,66,0.319,2,22.39,1,0.068
U00311,46.0,Female,USA,Android,Premium,62,22,12.49,230,29,12,1,2,10,136,0.534,0,0.0,0,0.474
U00312,23.0,Male,India,iOS,Basic,41,22,13.07,125,36,3,0,0,10,8,0.164,0,0.0,1,0.361
U00313,52.0,Other,USA,iOS,Premium,174,30,8.64,244,57,24,0,6,8,97,0.237,1,53.1,1,0.0
U00314,58.0,Male,Australia,Android,Basic,110,29,21.86,230,54,4,0,1,15,77,0.303,5,50.55,0,0.401
U00315,54.0,Male,India,Android,Premium,53,25,,230,27,3,0,0,13,168,0.274,5,88.15,0,0.514
U00316,41.0,Male,India,Android,Basic,41,29,18.25,213,55,8,0,0,11,155,0.311,3,94.18,0,0.462
U00317,46.0,Female,Australia,Android,Free,111,23,4.2,172,15,5,0,0,12,142,0.075,1,14.36,0,0.468
U00318,48.0,Male,India,Android,Free,105,18,15.42,119,13,5,0,0,8,17,0.294,6,74.08,1,0.281
U00319,52.0,Female,USA,Android,Free,160,29,6.56,252,71,3,0,0,11,178,0.147,2,24.1,0,0.309
U00320,50.0,Female,UK,iOS,Free,70,23,15.24,236,25,5,1,0,15,22,0.062,3,40.4,0,0.465
U00321,38.0,Male,USA,iOS,Basic,142,24,11.0,100,8,3,0,0,7,93,0.4,1,64.72,0,0.355
U00322,49.0,Male,Australia,Android,Basic,171,31,7.12,365,47,9,2,2,14,83,0.426,2,84.8,0,0.26
U00323,40.0,Female,UK,Android,Basic,172,32,5.93,103,17,7,0,0,11,165,0.144,2,72.75,0,0.192
U00324,50.0,Male,Canada,Android,Premium,214,26,15.7,240,32,11,0,1,10,90,0.151,3,87.64,0,0.242
U00325,20.0,Male,Canada,iOS,Premium,110,22,15.47,178,48,17,2,1,18,78,0.163,1,81.86,0,0.632
U00326,35.0,Male,India,iOS,Basic,96,29,14.31,342,39,10,2,3,12,33,0.245,4,389.6,1,0.223
U00327,42.0,Male,Singapore,Android,Free,234,31,9.19,303,60,18,1,3,16,159,0.241,4,87.97,0,0.2
U00328,59.0,Male,India,iOS,Premium,39,29,11.12,250,37,10,1,1,10,34,0.145,3,43.82,1,0.195
U00329,48.0,Female,Singapore,iOS,Free,130,16,9.91,141,23,3,0,0,15,159,0.449,4,127.9,1,0.208
U00330,20.0,Female,Singapore,Android,Free,45,14,15.54,118,20,6,1,1,18,33,0.279,0,0.0,0,0.737
U00331,57.0,Female,India,iOS,Basic,71,16,17.06,74,6,1,0,0,12,13,0.189,2,106.89,0,0.586
U00332,41.0,Male,Canada,Android,Basic,45,32,3.16,1,0,0,0,0,12,106,0.261,3,36.87,0,0.427
U00333,49.0,Female,India,Android,Premium,91,21,17.69,162,39,11,1,1,9,42,0.212,1,21.98,1,0.231
U00334,39.0,Male,Canada,Android,Free,217,23,15.03,244,50,5,0,1,6,48,0.098,0,0.0,0,0.408
U00335,40.0,Female,India,Android,Free,97,23,16.72,162,16,2,0,0,17,16,0.229,2,172.54,0,0.382
U00336,19.0,Female,Singapore,Android,Basic,93,27,19.76,160,19,5,0,0,5,176,0.399,7,211.43,0,0.478
U00337,44.0,Male,Canada,iOS,Basic,171,26,15.62,244,65,22,3,2,10,132,0.18,3,28.84,1,0.094
U00338,59.0,Male,Australia,Android,Free,80,22,24.72,176,33,9,1,2,6,35,0.272,1,43.53,1,0.326
U00339,19.0,Male,Singapore,iOS,Basic,52,19,14.1,201,35,15,1,2,13,111,0.214,8,331.25,1,0.319
U00340,43.0,Male,Germany,Android,Free,108,39,10.27,264,78,24,3,2,13,54,0.21,3,187.61,0,0.265
U00341,34.0,Female,USA,iOS,Free,79,28,13.18,179,51,22,1,0,6,101,0.33,3,265.88,1,0.073
U00342,57.0,Male,India,Android,Basic,157,27,1.0,204,24,2,0,0,11,54,0.37,4,89.01,0,0.318
U00343,50.0,Other,USA,Android,Basic,36,26,9.48,251,22,3,0,0,9,125,0.449,3,182.18,0,0.499
U00344,26.0,Male,UK,iOS,Free,110,25,17.18,152,19,6,0,1,16,46,0.361,1,29.85,1,0.064
U00345,60.0,Female,Australia,Android,Premium,56,24,6.04,236,55,12,0,2,10,72,0.201,1,13.93,0,0.608
U00346,56.0,Male,India,iOS,Basic,156,28,10.34,126,14,4,0,1,14,79,0.235,0,0.0,1,0.177
U00347,46.0,Male,USA,Android,Basic,198,35,6.95,140,31,7,1,0,13,5,0.25,2,95.82,0,0.25
U00348,59.0,Other,USA,iOS,Premium,10,29,5.22,253,72,19,3,2,14,52,0.254,3,148.57,0,0.66
U00349,43.0,Female,USA,iOS,Free,149,25,5.05,129,10,4,0,1,5,90,0.095,2,204.72,0,0.304
U00350,52.0,Female,USA,iOS,Free,18,18,11.76,108,30,10,2,3,7,53,0.202,2,144.62,1,0.337
U00351,42.0,Female,India,Android,Basic,273,30,10.49,292,76,23,3,1,8,141,0.332,5,307.07,0,0.169
U00352,41.0,Other,USA,Android,Free,46,23,9.07,206,23,7,1,1,16,46,0.437,6,83.13,0,0.601
U00353,30.0,Female,Singapore,Android,Free,79,28,3.52,198,56,22,2,3,9,74,0.333,1,36.3,1,0.327
U00354,24.0,Male,India,Android,Basic,62,18,7.9,38,8,3,0,0,14,123,0.19,3,85.45,0,0.431
U00355,53.0,Male,Germany,iOS,Free,69,23,8.23,100,26,3,0,0,10,135,0.286,1,21.18,0,0.317
U00356,37.0,Female,Canada,iOS,Free,196,28,17.41,131,26,8,0,0,14,121,0.498,1,38.07,0,0.349
U00357,18.0,Female,USA,iOS,Free,111,14,10.04,123,30,10,1,2,16,99,0.42,1,8.66,0,0.72
U00358,25.0,Female,India,Android,Free,179,37,6.31,299,30,5,1,0,8,116,0.121,3,83.51,0,0.262
U00359,33.0,Male,Singapore,iOS,Basic,63,25,9.06,193,25,3,0,0,10,9,0.447,5,89.72,1,0.28
U00360,31.0,Female,USA,iOS,Free,57,24,25.59,218,33,11,0,2,17,149,0.103,2,33.47,1,0.392
U00361,29.0,Female,USA,Android,Free,151,31,1.0,301,84,7,1,2,14,120,0.105,3,357.67,0,0.393
U00362,40.0,Female,USA,Android,Basic,34,25,2.25,161,22,7,0,0,10,168,0.231,1,56.81,1,0.194
U00363,32.0,Male,Germany,iOS,Premium,107,20,19.29,168,37,13,2,1,13,32,0.069,0,0.0,0,0.388
U00364,45.0,Other,India,Android,Free,77,23,13.35,152,18,2,0,0,14,135,0.205,2,121.67,0,0.59
U00365,51.0,Female,Australia,iOS,Free,63,23,16.93,131,34,9,1,1,18,59,0.221,0,0.0,0,0.585
U00366,19.0,Female,India,Android,Basic,48,26,9.73,162,36,10,0,3,23,138,0.536,1,21.62,1,0.245
U00367,49.0,Female,USA,iOS,Premium,129,31,13.16,168,37,15,0,4,17,76,0.262,0,0.0,1,0.23
U00368,40.0,Female,Singapore,Android,Basic,64,22,4.74,230,64,25,4,1,11,31,0.325,2,64.99,0,0.413
U00369,39.0,Male,UK,iOS,Free,56,23,4.23,292,84,7,1,1,19,114,0.193,2,141.19,1,0.37
U00370,42.0,Female,Canada,Android,Free,75,23,10.58,252,45,11,2,1,13,133,0.341,2,102.24,0,0.423
U00371,39.0,Female,UK,Android,Premium,98,23,12.05,228,58,12,1,2,16,52,0.512,0,0.0,0,0.471
U00372,39.0,Male,India,Android,Premium,199,25,6.05,192,24,10,1,2,9,9,0.309,1,43.33,1,0.041
U00373,59.0,Male,Canada,Android,Premium,143,22,12.48,172,17,6,0,0,11,54,0.17,3,127.46,1,0.199
U00374,23.0,Male,UK,iOS,Premium,181,33,12.3,228,67,27,6,5,14,133,0.079,4,244.15,0,0.321
U00375,32.0,Female,Australia,Android,Premium,149,28,17.69,213,60,9,0,0,11,39,0.324,4,177.22,0,0.249
U00376,60.0,Female,Singapore,iOS,Free,109,17,10.99,108,28,12,0,2,9,137,0.147,3,160.7,1,0.2
U00377,54.0,Male,UK,Android,Basic,115,23,1.02,178,44,5,0,1,17,128,0.651,1,9.84,0,0.315
U00378,50.0,Female,USA,Android,Basic,98,30,8.86,218,18,1,0,0,12,138,0.054,2,95.48,0,0.455
U00379,25.0,Female,Germany,iOS,Premium,227,26,12.4,281,45,18,0,4,11,31,0.18,3,141.49,0,0.332
U00380,22.0,Female,Germany,Android,Free,85,27,4.55,288,43,5,0,0,16,129,0.416,2,25.25,0,0.536
U00381,56.0,Female,Germany,Android,Premium,283,28,9.31,245,43,12,0,3,17,138,0.164,6,353.83,0,0.014
U00382,21.0,Female,USA,Android,Free,52,17,9.5,66,12,0,0,0,13,103,0.234,1,45.03,1,0.431
U00383,23.0,Male,USA,iOS,Free,136,23,22.73,192,29,10,0,3,9,91,0.148,1,41.35,1,0.117
U00384,49.0,Female,Australia,Android,Free,77,21,16.71,129,14,1,0,0,13,73,0.226,2,32.31,1,0.392
U00385,47.0,Female,USA,Android,Basic,100,24,22.6,203,40,13,3,2,5,56,0.156,2,32.74,0,0.401
U00386,52.0,Male,USA,Android,Free,115,21,15.76,105,19,2,0,0,19,166,0.481,1,16.68,0,0.469
U00387,57.0,Other,India,Android,Free,73,22,10.47,233,63,16,0,5,18,70,0.232,2,33.76,1,0.153
U00388,33.0,Male,Germany,Android,Free,43,25,11.9,148,29,6,0,1,12,61,0.307,1,52.24,0,0.612
U00389,30.0,Female,USA,Android,Free,58,28,15.32,182,45,18,3,3,15,125,0.224,2,158.85,0,0.52
U00390,59.0,Female,Germany,iOS,Free,17,22,2.75,135,20,4,0,0,18,72,0.204,0,0.0,1,0.4
U00391,47.0,Female,Singapore,iOS,Basic,186,36,10.29,381,61,8,0,2,9,88,0.109,0,0.0,1,0.0
U00392,36.0,Female,,iOS,Free,88,31,12.44,309,87,29,2,8,13,9,0.072,3,129.66,0,0.388
U00393,34.0,Female,India,Android,Premium,75,26,9.91,118,18,2,0,0,14,139,0.5,0,0.0,1,0.097
U00394,36.0,Female,Canada,Android,Free,15,22,15.99,196,25,10,2,1,6,95,0.283,1,56.92,1,0.429
U00395,45.0,Female,India,Android,Basic,242,31,17.27,226,37,12,1,1,12,102,0.504,1,66.12,0,0.069
U00396,43.0,Female,USA,iOS,Basic,42,24,2.7,191,43,16,3,1,13,64,0.141,2,143.41,0,0.425
U00397,54.0,Female,India,iOS,Free,125,28,9.25,217,29,1,0,0,11,141,0.421,5,88.08,0,0.293
U00398,43.0,Female,USA,Android,Premium,49,28,13.0,241,56,23,1,7,7,139,0.072,4,193.57,1,0.282
U00399,40.0,Male,Singapore,Android,Free,37,27,12.72,121,28,4,0,1,19,59,0.003,0,0.0,0,0.491
U00400,,Female,India,iOS,Basic,170,24,12.88,139,38,4,0,1,9,107,0.376,3,133.5,0,0.451
U00401,29.0,Male,Canada,iOS,Basic,67,15,4.09,94,20,3,0,0,12,59,0.366,2,115.73,0,0.711
U00402,18.0,Female,UK,Android,Free,114,26,5.99,142,31,2,0,0,11,59,0.194,4,94.22,0,0.498
U00403,18.0,Male,Germany,Android,Free,110,23,9.44,141,18,6,0,1,15,166,0.284,2,84.94,0,0.454
U00404,51.0,Female,Canada,Android,Free,78,30,16.94,251,27,8,1,1,15,130,0.484,4,139.35,0,0.396
U00405,49.0,Male,India,iOS,Basic,151,26,9.4,164,34,8,0,1,8,90,0.278,1,31.23,0,0.508
U00406,42.0,Male,Canada,Android,Free,217,20,7.42,98,26,3,0,0,16,46,0.092,2,116.63,0,0.346
U00407,57.0,Female,Australia,iOS,Free,14,22,14.97,162,25,9,0,3,11,114,0.154,3,121.34,0,0.544
U00408,18.0,Male,Canada,Android,Basic,78,25,8.26,297,58,19,3,3,10,65,0.068,1,73.96,1,0.215
U00409,33.0,Male,Canada,iOS,Free,89,29,14.88,275,66,26,4,7,13,174,0.352,3,129.47,0,0.372
U00410,56.0,Male,Germany,Android,Premium,48,20,19.21,114,29,12,1,0,14,126,0.072,1,51.49,0,0.462
U00411,22.0,Female,UK,Android,Free,138,32,7.84,135,27,4,0,0,13,28,0.531,0,0.0,1,0.129
U00412,39.0,Male,Canada,Android,Basic,122,25,4.26,241,35,6,1,0,14,148,0.6,2,84.09,0,0.216
U00413,46.0,Female,UK,iOS,Premium,164,29,13.72,275,81,32,5,3,12,77,0.175,5,570.9,1,0.153
U00414,20.0,Female,Singapore,Android,Free,56,22,,202,24,8,1,2,9,70,0.209,3,137.62,1,0.313
U00415,29.0,Male,Canada,iOS,Free,108,26,18.05,207,32,4,0,0,15,147,0.15,0,0.0,0,0.404
U00416,43.0,Male,India,Android,Basic,160,23,9.14,164,23,9,1,1,13,163,0.296,1,30.27,1,0.0
U00417,33.0,Other,Germany,iOS,Free,59,28,14.19,160,42,3,0,0,7,153,0.54,3,122.9,0,0.551
U00418,54.0,Female,USA,iOS,Free,113,17,5.61,35,2,0,0,0,14,133,0.212,2,182.98,0,0.467
U00419,39.0,Male,Germany,Android,Basic,17,28,6.51,220,46,10,2,2,14,123,0.263,4,99.54,1,0.166
U00420,46.0,Male,India,Android,Free,36,25,10.03,207,49,14,0,3,7,55,0.276,5,180.01,0,0.602
U00421,31.0,Male,India,iOS,Free,88,24,7.62,189,16,6,0,0,9,176,0.055,3,9.38,0,0.503
U00422,45.0,Female,UK,iOS,Basic,137,31,10.26,204,31,6,0,1,11,88,0.441,4,78.88,0,0.328
U00423,22.0,Female,USA,Android,Free,108,22,6.85,156,26,2,0,0,16,34,0.106,3,119.74,0,0.367
U00424,47.0,Male,Singapore,Android,Basic,52,24,8.78,255,31,5,0,1,5,29,0.383,4,131.58,1,0.247
U00425,22.0,Male,Canada,Android,Basic,170,28,13.03,224,62,11,2,1,5,71,0.234,3,94.06,0,0.357
U00426,29.0,Male,USA,Android,Free,145,30,10.99,156,32,11,2,3,13,137,0.5,1,86.25,1,0.047
U00427,33.0,Other,Singapore,iOS,Premium,35,17,14.5,127,36,1,0,0,12,115,0.399,3,101.45,0,0.636
U00428,43.0,Female,Singapore,Android,Free,60,32,7.58,318,53,6,0,0,8,120,0.481,5,298.78,0,0.296
U00429,43.0,Female,India,iOS,Free,125,36,5.36,227,22,3,0,0,16,30,0.207,4,138.31,0,0.317
U00430,38.0,Male,India,iOS,Free,85,20,12.14,103,29,7,0,0,9,42,0.067,2,102.41,0,0.426
U00431,56.0,Female,Australia,Android,Basic,71,18,14.95,160,43,9,1,0,18,39,0.143,1,16.32,0,0.528
U00432,53.0,Male,USA,Android,Free,202,33,6.33,238,52,22,2,4,10,176,0.329,1,8.31,1,0.0
U00433,50.0,Female,India,Android,Basic,91,27,20.98,253,63,28,6,7,14,81,0.252,2,176.82,0,0.516
U00434,47.0,Male,Germany,Android,Basic,85,15,11.48,149,14,5,0,0,7,59,0.04,2,162.69,1,0.355
U00435,54.0,Female,Australia,iOS,Free,196,26,9.84,249,43,8,0,1,8,102,0.258,4,36.34,1,0.126
U00436,40.0,Male,USA,iOS,Free,133,14,15.85,163,23,6,0,1,16,5,0.211,3,101.86,1,0.284
U00437,27.0,Female,Singapore,Android,Free,147,19,13.35,155,18,4,0,0,12,46,0.448,0,0.0,1,0.222
U00438,22.0,Male,UK,iOS,Free,35,14,10.67,141,20,7,0,2,8,137,0.391,0,0.0,0,0.712
U00439,53.0,Male,USA,Android,Premium,76,27,12.74,193,55,12,1,2,11,128,0.468,4,35.46,0,0.456
U00440,51.0,Male,UK,iOS,Free,46,29,16.2,263,71,20,2,1,15,65,0.286,0,0.0,0,0.49
U00441,48.0,Female,USA,Android,Basic,66,26,16.57,118,18,5,0,0,3,95,0.409,2,60.14,0,0.565
U00442,27.0,Male,USA,Android,Free,111,28,13.31,240,63,27,3,7,13,59,0.105,4,264.18,1,0.117
U00443,36.0,Male,Singapore,iOS,Free,96,23,8.39,145,38,6,0,1,13,72,0.308,1,13.22,1,0.29
U00444,49.0,Male,Germany,Android,Basic,15,18,1.49,156,12,1,0,0,18,11,0.357,3,140.3,1,0.498
U00445,18.0,Male,India,iOS,Basic,44,17,14.89,117,10,3,0,0,11,134,0.136,2,17.1,1,0.346
U00446,22.0,Male,Singapore,Android,Basic,64,20,1.33,133,17,3,0,0,8,38,0.216,4,146.12,1,0.298
U00447,21.0,Male,India,Android,Free,173,26,13.41,143,17,3,0,0,12,18,0.219,2,109.79,1,0.09
U00448,33.0,Male,India,Android,Premium,67,21,17.18,143,29,3,0,0,15,115,0.519,7,370.7,1,0.185
U00449,41.0,Male,Germany,iOS,Free,82,19,15.26,142,19,2,0,0,12,30,0.123,1,4.14,0,0.583
U00450,33.0,Female,India,Android,Free,200,28,14.67,113,31,5,0,1,8,9,0.674,3,104.72,0,0.323
U00451,19.0,Male,Singapore,iOS,Free,49,25,13.51,221,57,18,1,5,9,59,0.444,0,0.0,0,0.546
U00452,45.0,Female,USA,Android,Premium,87,23,6.17,107,22,1,0,0,17,78,0.494,0,0.0,1,0.207
U00453,49.0,Male,India,iOS,Premium,164,27,11.83,249,39,11,2,1,11,71,0.272,3,81.85,0,0.402
U00454,44.0,Other,India,Android,Free,165,29,7.74,150,29,1,0,0,11,132,0.044,4,248.53,0,0.397
U00455,37.0,Male,USA,Android,Free,141,28,,303,82,5,0,1,19,56,0.373,7,154.92,0,0.313
U00456,41.0,Female,Canada,iOS,Premium,46,31,18.48,141,30,12,2,1,15,132,0.535,0,0.0,1,0.18
U00457,29.0,Female,Canada,iOS,Free,119,26,8.83,261,21,9,0,0,10,87,0.286,2,34.03,0,0.385
U00458,52.0,Male,USA,Android,Basic,84,25,9.96,263,48,9,1,2,16,176,0.143,0,0.0,1,0.376
U00459,50.0,Male,USA,Android,Free,37,19,16.09,159,44,12,1,3,14,33,0.071,2,133.19,0,0.598
U00460,50.0,Male,India,iOS,Free,49,24,13.42,183,36,7,0,2,13,149,0.24,5,176.94,0,0.626
U00461,60.0,Male,USA,Android,Free,103,25,4.68,87,23,3,0,0,13,135,0.365,4,46.45,0,0.395
U00462,54.0,Male,India,Android,Basic,124,25,10.5,100,13,3,0,0,8,18,0.079,3,92.9,0,0.382
U00463,29.0,Female,Australia,Android,Free,26,24,13.7,201,18,5,1,0,12,108,0.517,0,0.0,0,0.523
U00464,20.0,Male,USA,Android,Free,50,30,16.66,202,32,10,1,1,19,128,0.281,1,5.54,0,0.513
U00465,18.0,Male,USA,iOS,Free,80,27,20.49,398,48,19,0,6,11,151,0.242,1,29.5,0,0.535
U00466,50.0,Female,UK,iOS,Free,189,26,6.66,103,26,9,0,0,11,131,0.275,3,81.53,1,0.0
U00467,57.0,Female,India,Android,Basic,69,23,7.48,224,62,13,1,1,11,133,0.456,2,44.72,1,0.198
U00468,27.0,Male,USA,iOS,Free,89,22,9.88,153,38,10,1,2,9,162,0.165,1,42.64,0,0.451
U00469,60.0,Female,India,iOS,Premium,79,28,1.0,344,66,8,0,0,8,30,0.335,1,32.94,1,0.289
